#b, Eb, E, sigE
201  -2.0  -2.0  0.0
202  -2.0  -2.0  0.0
203  -2.0  -2.0  0.0
204  -2.0  -2.0  0.0
205  -2.0  -2.0  0.0
206  -2.0  -2.0  0.0
207  -2.0  -2.0  0.0
208  -2.0  -2.0  0.0
209  -1.9835  -1.9981666666666666  0.010073648547658545
210  -1.9975  -1.9980999999999998  0.009728257809091605
211  -2.0  -1.9982727272727272  0.008845404007231106
212  -2.0  -1.9984166666666665  0.008109458069764146
213  -2.0  -1.9985384615384614  0.007486568157479477
214  -1.9875  -1.99775  0.008944022345360814
215  -1.9935  -1.9974666666666667  0.009166056545350448
216  -2.0  -1.997625  0.008594545417734172
217  -2.0  -1.997764705882353  0.008090119315013973
218  -2.0  -1.997888888888889  0.007641621284601187
219  -1.98675  -1.9973026315789475  0.008433257581177684
220  -2.0  -1.9974375000000002  0.00801267306754925
221  -2.0  -1.997559523809524  0.007632046291879112
222  -2.0  -1.9976704545454547  0.007285941233635669
223  -1.977  -1.9967717391304347  0.008371434193403549
224  -2.0  -1.99690625  0.00802370501217216
225  -2.0  -1.99703  0.007703711053768314
226  -2.0  -1.9971442307692309  0.007408261334342998
227  -1.988  -1.9968055555555555  0.007683465150369461
228  -1.9865  -1.9964375  0.007962535091468883
229  -2.0  -1.9965603448275862  0.0076889124735304605
230  -1.9995  -1.9966583333333332  0.007451882529987864
231  -2.0  -1.996766129032258  0.007212278843327531
232  -2.0  -1.9968671875  0.006987603109345765
233  -2.0  -1.9969621212121211  0.00677650241552422
234  -2.0  -1.9970514705882352  0.006577782538194614
235  -2.0  -1.9971357142857142  0.006390385339033108
236  -2.0  -1.9972152777777776  0.006213369918055277
237  -2.0  -1.9972905405405406  0.006045896814378078
238  -2.0  -1.997361842105263  0.005887214694879249
239  -2.0  -1.997429487179487  0.005736649085336235
240  -2.0  -1.9974937499999998  0.005593592787594908
241  -2.0  -1.9975548780487804  0.005457497695574029
242  -2.0  -1.9976130952380953  0.0053278677775749446
243  -2.0  -1.9976686046511627  0.005204253035475908
244  -2.0  -1.9977215909090908  0.005086244285738345
245  -2.0  -1.997772222222222  0.004973468634729345
246  -2.0  -1.997820652173913  0.004865585542877296
247  -2.0  -1.9978670212765957  0.004762283390215121
248  -2.0  -1.9979114583333333  0.004663276470286582
249  -2.0  -1.997954081632653  0.004568302351406038
250  -2.0  -1.997995  0.004477119553908869
251  -2.0  -1.9980343137254901  0.00438950550011648
252  -2.0  -1.9980721153846153  0.004305254700391952
253  -2.0  -1.9981084905660378  0.004224177144143594
254  -1.9995  -1.9981342592592592  0.004156346339079913
255  -2.0  -1.9981681818181818  0.004080914834974235
256  -2.0  -1.9982008928571429  0.004008172453168112
257  -2.0  -1.9982324561403508  0.00393797791243513
258  -2.0  -1.9982629310344826  0.0038701996580164997
259  -2.0  -1.9982923728813557  0.0038047150387690892
260  -2.0  -1.9983208333333333  0.003741409566458145
261  -2.0  -1.9983483606557377  0.003680176247782739
262  -2.0  -1.998375  0.0036209149809360505
263  -2.0  -1.9984007936507935  0.003563532009545839
264  -2.0  -1.99842578125  0.0035079394277195658
265  -2.0  -1.9984499999999998  0.003454054730726154
266  -1.9825  -1.9982083333333331  0.0036834276135900524
267  -2.0  -1.9982350746268653  0.0036285481502235047
268  -2.0  -1.9982610294117644  0.0035752799733107573
269  -2.0  -1.9982862318840577  0.0035235531476580637
270  -2.0  -1.998310714285714  0.0034733017275626
271  -2.0  -1.9983345070422533  0.0034244634763332636
272  -2.0  -1.9983576388888886  0.0033769796091501015
273  -1.995  -1.9983116438356163  0.0034000322899464374
274  -2.0  -1.9983344594594592  0.0033541624579172084
275  -2.0  -1.9983566666666666  0.0033095138056281003
276  -2.0  -1.9983782894736841  0.003266038207205937
277  -2.0  -1.9983993506493505  0.003223690032787441
278  -1.988  -1.9982660256410254  0.0033327903889199687
279  -2.0  -1.9982879746835442  0.003290675443854094
280  -2.0  -1.9983093749999998  0.003249611586617817
281  -2.0  -1.9983302469135802  0.0032095599534075927
282  -2.0  -1.9983506097560975  0.003170483573067761
283  -1.9935  -1.9982921686746988  0.0032062777483434736
284  -1.9915  -1.9982113095238094  0.003261204070903203
285  -2.0  -1.9982323529411765  0.003222904856403252
286  -1.9715  -1.997921511627907  0.003479950497190603
287  -2.0  -1.9979454022988505  0.003440033072722644
288  -1.9975  -1.9979403409090908  0.0034244763955101113
289  -2.0  -1.9979634831460673  0.0033860773280892623
290  -2.0  -1.997986111111111  0.003348529853182962
291  -1.989  -1.9978873626373626  0.0034098060970538563
292  -2.0  -1.9979103260869564  0.0033728203104646083
293  -2.0  -1.9979327956989248  0.003336628270453084
294  -2.0  -1.9979547872340426  0.003301204696731868
295  -2.0  -1.9979763157894737  0.0032665253712736756
296  -2.0  -1.9979973958333332  0.0032325670830984582
297  -1.991  -1.9979252577319588  0.0032726066215054807
298  -2.0  -1.9979464285714288  0.0032392811538665164
299  -2.0  -1.9979671717171719  0.0032066275571999542
300  -2.0  -1.9979875  0.0031746257161287773
301  -2.0  -1.9980074257425744  0.003143256310325153
302  -2.0  -1.9980269607843137  0.0031125007756195844
303  -2.0  -1.9980461165048544  0.0030823412673553832
304  -2.0  -1.998064903846154  0.0030527606258750426
305  -2.0  -1.9980833333333334  0.0030237423439610583
306  -1.9965  -1.9980683962264152  0.0030209604205506876
307  -2.0  -1.998086448598131  0.0029927810829404504
308  -1.9905  -1.9980162037037037  0.0030324953569888955
309  -2.0  -1.9980344036697248  0.003004728913054854
310  -2.0  -1.9980522727272727  0.0029774663286380736
