#b, Mb, M, sigM
201  1.0  1.0  0.0
202  1.0  1.0  0.0
203  1.0  1.0  0.0
204  1.0  1.0  0.0
205  1.0  1.0  0.0
206  1.0  1.0  0.0
207  1.0  1.0  0.0
208  1.0  1.0  0.0
209  0.995875  0.9995416666666667  0.0025184121369158604
210  0.999375  0.999525  0.002432064452270048
211  1.0  0.9995681818181819  0.0022113510018054944
212  1.0  0.9996041666666667  0.0020273645174353322
213  1.0  0.9996346153846154  0.0018716420393647358
214  0.996875  0.9994375  0.0022360055863402035
215  0.998375  0.9993666666666666  0.002291514136337612
216  1.0  0.9994062499999999  0.002148636354433947
217  1.0  0.999441176470588  0.0020225298287599508
218  1.0  0.9994722222222221  0.0019104053211543325
219  0.996625  0.9993223684210526  0.002126146745117647
220  1.0  0.99935625  0.0020201093527028183
221  1.0  0.9993869047619047  0.0019241462451717007
222  1.0  0.9994147727272726  0.0018368868510175254
223  0.99425  0.9991902173913043  0.0021051259785260035
224  1.0  0.9992239583333333  0.002017682777740281
225  1.0  0.999255  0.0019372142369899013
226  1.0  0.9992836538461538  0.001862917898346975
227  0.997  0.999199074074074  0.0019305695360898828
228  0.996625  0.9991071428571429  0.0019993393588178076
229  1.0  0.9991379310344828  0.001930633664023579
230  0.999875  0.9991625000000001  0.0018710759864896172
231  1.0  0.9991895161290323  0.0018109137266088138
232  1.0  0.99921484375  0.0017544997810361358
233  1.0  0.9992386363636363  0.00170149443810488
234  1.0  0.9992610294117646  0.001651597832816387
235  1.0  0.9992821428571428  0.00160454427105966
236  1.0  0.9993020833333333  0.0015600974970910618
237  1.0  0.9993209459459459  0.0015180467263326957
238  1.0  0.9993388157894736  0.0014782033028832467
239  1.0  0.9993557692307692  0.0014403978699022734
240  1.0  0.9993718749999999  0.0014044779633777993
241  1.0  0.9993871951219512  0.0013703059571084138
242  1.0  0.9994017857142856  0.0013377573005907237
243  1.0  0.9994156976744185  0.001306719002161824
244  1.0  0.9994289772727272  0.0012770883185353723
245  1.0  0.9994416666666666  0.0012487716186559892
246  1.0  0.999453804347826  0.0012216833954176002
247  1.0  0.9994654255319149  0.0011957454032888821
248  1.0  0.9994765624999999  0.0011708859034789058
249  1.0  0.9994872448979591  0.0011470390013710336
250  1.0  0.9994974999999999  0.00112414406327776
251  1.0  0.9995073529411764  0.001102145201694674
252  1.0  0.9995168269230769  0.0010809908198190909
253  1.0  0.9995259433962264  0.0010606332075412037
254  0.999875  0.9995324074074075  0.001043579443329536
255  1.0  0.9995409090909091  0.0010246399011970566
